CategoryID,CategoryNumber,CategoryName
66771,1,User Experience
66772,2,Pricing
66773,3,User Experience
66774,4,User Experience
66775,1,User Experience
66776,5,Product Quality
66777,5,Product Quality
66778,1,Product Quality
66779,2,Customer Service
66780,3,Pricing
66781,1,User Experience
66782,5,User Experience
66783,1,Delivery
66784,2,Pricing
66785,1,Product Quality
66786,3,User Experience
66787,4,Customer Service
66788,4,Product Quality
66789,2,Pricing
66790,3,Pricing
66791,1,Pricing
66792,5,Customer Service
66793,3,Product Quality
66794,5,Product Quality
66795,3,Delivery
66796,5,Customer Service
66797,3,Pricing
66798,3,Pricing
66799,5,Pricing
66800,2,Customer Service
66801,5,Product Quality
66802,2,Delivery
66803,2,Delivery
66804,5,Delivery
66805,1,Product Quality
66806,4,User Experience
66807,5,Customer Service
66808,1,Delivery
66809,4,Customer Service
66810,5,User Experience
66811,1,User Experience
66812,4,Customer Service
66813,4,User Experience
66814,4,User Experience
66815,3,Pricing
66816,5,Pricing
66817,4,Customer Service
66818,4,Customer Service
66819,5,User Experience
66820,3,User Experience
66821,5,User Experience
66822,3,Customer Service
66823,5,Delivery
66824,1,Customer Service
66825,3,Customer Service
66826,4,User Experience
66827,2,Product Quality
66828,5,Customer Service
66829,3,User Experience
66830,5,Delivery
66831,2,User Experience
66832,1,Product Quality
66833,1,User Experience
66834,4,Customer Service
66835,2,Pricing
66836,2,User Experience
66837,3,Pricing
66838,3,User Experience
66839,5,User Experience
66840,5,Pricing
66841,5,Pricing
66842,4,Customer Service
66843,4,Delivery
66844,3,Delivery
66845,5,Product Quality
66846,3,Customer Service
66847,4,Pricing
66848,4,Product Quality
66849,3,User Experience
66850,3,Customer Service
66851,5,Product Quality
66852,3,Pricing
66853,2,Product Quality
66854,5,Customer Service
66855,3,Delivery
66856,4,Delivery
66857,4,Customer Service
66858,4,Customer Service
66859,2,Delivery
66860,5,Pricing
66861,2,User Experience
66862,4,Product Quality
66863,3,Pricing
66864,3,Customer Service
66865,4,User Experience
66866,4,User Experience
66867,2,Product Quality
66868,5,Pricing
66869,4,Delivery
66870,5,Customer Service
66871,1,Pricing
66872,4,Pricing
66873,5,User Experience
66874,1,Delivery
66875,1,Delivery
66876,4,Pricing
66877,5,Product Quality
66878,2,Product Quality
66879,3,Delivery
66880,5,User Experience
66881,1,Pricing
66882,3,Product Quality
66883,2,Customer Service
66884,4,Product Quality
66885,2,Customer Service
66886,1,User Experience
66887,2,Product Quality
66888,4,Customer Service
66889,1,User Experience
66890,1,Product Quality
66891,3,Customer Service
66892,3,Delivery
66893,2,Delivery
66894,1,Product Quality
66895,5,User Experience
66896,3,Product Quality
66897,2,Pricing
66898,1,Pricing
66899,1,Product Quality
66900,5,Customer Service
66901,1,Customer Service
66902,3,Product Quality
66903,5,Pricing
66904,4,User Experience
66905,5,Delivery
66906,4,Delivery
66907,1,Product Quality
66908,4,Product Quality
66909,3,Pricing
66910,4,Pricing
66911,2,Customer Service
66912,3,Delivery
66913,3,Delivery
66914,1,Product Quality
66915,3,Product Quality
66916,2,Customer Service
66917,3,Customer Service
66918,3,Product Quality
66919,3,Product Quality
66920,1,Delivery
66921,3,User Experience
66922,4,Pricing
66923,2,Product Quality
66924,2,Customer Service
66925,5,User Experience
66926,5,Customer Service
66927,5,Customer Service
66928,2,Customer Service
66929,3,Product Quality
66930,3,Customer Service
66931,4,Delivery
66932,2,Customer Service
66933,2,User Experience
66934,5,Customer Service
66935,4,Product Quality
66936,1,Customer Service
66937,2,Delivery
66938,1,Delivery
66939,3,User Experience
66940,2,Product Quality
66941,5,Delivery
66942,1,Delivery
66943,3,Product Quality
66944,5,Customer Service
66945,1,User Experience
66946,2,Delivery
66947,5,User Experience
66948,4,Delivery
66949,3,Product Quality
66950,1,Delivery
66951,2,Product Quality
66952,3,Customer Service
66953,4,User Experience
66954,5,Product Quality
66955,1,Delivery
66956,1,Pricing
66957,1,Product Quality
66958,4,Delivery
66959,5,Delivery
66960,3,Product Quality
66961,3,Product Quality
66962,3,Delivery
66963,1,Product Quality
66964,2,Delivery
66965,2,User Experience
66966,1,User Experience
66967,1,Pricing
66968,1,Pricing
66969,1,User Experience
66970,5,Pricing
66971,4,Customer Service
66972,5,Pricing
66973,2,Pricing
66974,2,Customer Service
66975,1,Customer Service
66976,3,Delivery
66977,5,Product Quality
66978,4,User Experience
66979,1,Product Quality
66980,1,User Experience
66981,1,Delivery
66982,5,Customer Service
66983,1,Product Quality
66984,4,Product Quality
66985,2,Product Quality
66986,5,Delivery
66987,3,Product Quality
66988,5,Customer Service
66989,1,User Experience
66990,3,Product Quality
66991,1,Customer Service
66992,5,Product Quality
66993,1,Pricing
66994,5,Delivery
66995,5,User Experience
66996,5,Delivery
66997,3,Product Quality
66998,1,Delivery
66999,2,User Experience
67000,5,Delivery
67001,1,Customer Service
67002,1,Delivery
67003,2,User Experience
67004,2,Delivery
67005,1,Customer Service
67006,1,Pricing
67007,1,Customer Service
67008,3,Pricing
67009,5,User Experience
67010,4,Pricing
67011,1,Customer Service
67012,2,Customer Service
67013,3,Customer Service
67014,3,Pricing
67015,2,User Experience
67016,4,Customer Service
67017,1,User Experience
67018,2,User Experience
67019,3,Delivery
67020,5,Product Quality
67021,2,Product Quality
67022,4,Product Quality
67023,2,User Experience
67024,3,Pricing
67025,2,Delivery
67026,3,User Experience
67027,4,User Experience
67028,4,Delivery
67029,2,User Experience
67030,3,Pricing
67031,2,Delivery
67032,3,Customer Service
67033,4,Customer Service
67034,3,Customer Service
67035,5,Customer Service
67036,5,Pricing
67037,5,Customer Service
67038,3,Customer Service
67039,5,Delivery
67040,2,Customer Service
67041,5,User Experience
67042,1,Pricing
67043,5,Pricing
67044,4,Delivery
67045,4,Pricing
67046,3,Delivery
67047,5,Pricing
67048,4,User Experience
67049,4,Customer Service
67050,1,Product Quality
67051,1,Customer Service
67052,2,Product Quality
67053,3,Customer Service
67054,4,User Experience
67055,1,Delivery
67056,2,Delivery
67057,4,Product Quality
67058,4,User Experience
67059,4,Delivery
67060,2,Customer Service
67061,1,Pricing
67062,5,Delivery
67063,3,Product Quality
67064,5,Delivery
67065,3,Pricing
67066,4,Customer Service
67067,1,Delivery
67068,1,Product Quality
67069,1,Pricing
67070,1,Delivery
67071,1,Customer Service
67072,5,Pricing
67073,1,Product Quality
67074,4,Customer Service
67075,4,Pricing
67076,5,Product Quality
67077,1,Delivery
67078,2,Pricing
67079,1,User Experience
67080,4,User Experience
67081,1,Delivery
67082,4,Pricing
67083,1,Pricing
67084,1,User Experience
67085,1,Delivery
67086,5,Delivery
67087,3,Customer Service
67088,1,Delivery
67089,4,Delivery
67090,3,Product Quality
67091,4,Customer Service
67092,2,User Experience
67093,1,User Experience
67094,4,Delivery
67095,4,User Experience
67096,3,Customer Service
67097,4,Customer Service
67098,4,Pricing
67099,3,Delivery
67100,4,Customer Service
67101,3,Pricing
67102,3,Product Quality
67103,4,Customer Service
67104,3,Customer Service
67105,1,Product Quality
67106,2,Delivery
67107,2,User Experience
67108,4,User Experience
67109,1,Product Quality
67110,3,User Experience
67111,5,Delivery
67112,3,User Experience
67113,5,Delivery
67114,3,User Experience
67115,4,Customer Service
67116,3,User Experience
67117,2,Product Quality
67118,3,Pricing
67119,4,Pricing
67120,2,Product Quality
67121,4,Delivery
67122,4,Delivery
67123,4,Customer Service
67124,5,Delivery
67125,4,User Experience
67126,1,Product Quality
67127,4,Delivery
67128,3,Product Quality
67129,4,Product Quality
67130,5,Delivery
67131,4,Pricing
67132,2,User Experience
67133,1,Pricing
67134,5,Delivery
67135,1,Product Quality
67136,1,Customer Service
67137,1,Product Quality
67138,1,Customer Service
67139,5,Delivery
67140,3,Customer Service
67141,1,Pricing
67142,2,Customer Service
67143,4,Pricing
67144,4,User Experience
67145,2,Customer Service
67146,2,Delivery
67147,1,Product Quality
67148,2,User Experience
67149,5,Product Quality
67150,3,Pricing
67151,3,User Experience
67152,5,User Experience
67153,2,Product Quality
67154,4,Delivery
67155,4,Pricing
67156,4,Delivery
67157,2,Pricing
67158,3,Product Quality
67159,5,Delivery
67160,1,Delivery
67161,3,Customer Service
67162,3,Pricing
67163,4,Product Quality
67164,3,User Experience
67165,4,Pricing
67166,4,Customer Service
67167,5,User Experience
67168,2,User Experience
67169,5,Product Quality
67170,4,Delivery
67171,4,Product Quality
67172,1,Customer Service
67173,2,Pricing
67174,3,Product Quality
67175,2,Customer Service
67176,5,User Experience
67177,2,Product Quality
67178,4,Pricing
67179,3,User Experience
67180,1,Delivery
67181,1,Customer Service
67182,4,Pricing
67183,3,Delivery
67184,1,Product Quality
67185,3,User Experience
67186,1,User Experience
67187,4,Customer Service
67188,3,User Experience
67189,4,Pricing
67190,3,Customer Service
67191,1,Product Quality
67192,5,Delivery
67193,2,User Experience
67194,4,Customer Service
67195,3,User Experience
67196,5,Pricing
67197,5,Delivery
67198,4,User Experience
67199,5,Product Quality
67200,2,Delivery
67201,5,Delivery
67202,2,User Experience
67203,3,Delivery
67204,5,Customer Service
67205,4,Pricing
67206,2,User Experience
67207,2,Product Quality
67208,3,User Experience
67209,4,Customer Service
67210,3,Pricing
67211,3,Delivery
67212,5,Customer Service
67213,5,Delivery
67214,2,Product Quality
67215,2,Product Quality
67216,5,Pricing
67217,2,Delivery
67218,2,Pricing
67219,2,Customer Service
67220,3,Delivery
67221,3,Delivery
67222,3,Delivery
67223,1,Product Quality
67224,4,Customer Service
67225,5,Delivery
67226,4,Product Quality
67227,1,Customer Service
67228,5,Delivery
67229,1,User Experience
67230,5,Pricing
67231,3,User Experience
67232,1,Delivery
67233,3,Customer Service
67234,4,Customer Service
67235,3,User Experience
67236,1,Delivery
67237,4,Product Quality
67238,1,User Experience
67239,1,Product Quality
67240,2,Customer Service
67241,1,Pricing
67242,2,Product Quality
67243,2,Product Quality
67244,3,Pricing
67245,4,Pricing
67246,5,Pricing
67247,1,Customer Service
67248,4,Pricing
67249,4,Product Quality
67250,1,User Experience
67251,4,Customer Service
67252,2,Delivery
67253,2,Customer Service
67254,2,Product Quality
67255,4,Customer Service
67256,5,Delivery
67257,4,Delivery
67258,2,Delivery
67259,3,User Experience
67260,5,Customer Service
67261,2,Pricing
67262,2,Customer Service
67263,3,Product Quality
67264,3,Pricing
67265,3,Product Quality
67266,2,Pricing
67267,1,Delivery
67268,3,Delivery
67269,1,User Experience
67270,2,Customer Service
67271,4,Pricing
67272,5,Product Quality
67273,1,Pricing
67274,2,Delivery
67275,1,Pricing
67276,1,Pricing
67277,4,Pricing
67278,2,User Experience
67279,4,Pricing
67280,2,User Experience
67281,2,Pricing
67282,2,Customer Service
67283,3,Pricing
67284,4,User Experience
67285,1,Delivery
67286,5,User Experience
67287,1,Product Quality
67288,1,Product Quality
67289,1,Customer Service
67290,5,Customer Service
67291,2,User Experience
67292,5,Pricing
67293,4,Pricing
67294,5,User Experience
67295,5,Product Quality
67296,1,Delivery
67297,3,Product Quality
67298,4,Product Quality
67299,2,Product Quality
67300,4,Pricing
67301,4,Product Quality
67302,2,Pricing
67303,1,User Experience
67304,2,Delivery
67305,3,Pricing
67306,4,Delivery
67307,5,User Experience
67308,2,Customer Service
67309,4,Product Quality
67310,1,Product Quality
67311,3,Pricing
67312,1,Pricing
67313,5,Delivery
67314,4,User Experience
67315,5,Product Quality
67316,3,Delivery
67317,1,Customer Service
67318,2,Product Quality
67319,1,Pricing
67320,3,Customer Service
67321,1,Delivery
67322,1,Pricing
67323,3,Delivery
67324,3,Delivery
67325,2,User Experience
67326,2,Customer Service
67327,2,Customer Service
67328,4,Product Quality
67329,5,Pricing
67330,1,Delivery
67331,5,Pricing
67332,4,User Experience
67333,5,User Experience
67334,5,User Experience
67335,2,User Experience
67336,5,Customer Service
67337,1,Pricing
67338,3,Delivery
67339,2,User Experience
67340,1,Product Quality
67341,1,Pricing
67342,2,Delivery
67343,4,Pricing
67344,4,Pricing
67345,1,User Experience
67346,5,Customer Service
67347,1,User Experience
67348,4,Product Quality
67349,5,Customer Service
67350,2,User Experience
67351,3,Product Quality
67352,5,Delivery
67353,5,Customer Service
67354,5,Pricing
67355,2,User Experience
67356,5,Delivery
67357,1,Product Quality
67358,4,User Experience
67359,3,Pricing
67360,4,Pricing
67361,2,Delivery
67362,1,Customer Service
67363,5,Customer Service
67364,5,Delivery
67365,3,Customer Service
67366,1,Delivery
67367,4,Product Quality
67368,2,Customer Service
67369,4,Product Quality
67370,3,User Experience
67371,5,Product Quality
67372,5,Delivery
67373,5,Pricing
67374,4,Product Quality
67375,5,Customer Service
67376,4,Customer Service
67377,1,Delivery
67378,5,User Experience
67379,1,Product Quality
67380,5,Customer Service
67381,2,Product Quality
67382,1,Customer Service
67383,1,Pricing
67384,2,User Experience
67385,2,Delivery
67386,2,Customer Service
67387,1,Customer Service
67388,4,User Experience
67389,5,Pricing
67390,2,User Experience
67391,2,Delivery
67392,1,Delivery
67393,4,Product Quality
67394,3,User Experience
67395,4,Customer Service
67396,2,User Experience
67397,4,Pricing
67398,1,Delivery
67399,5,Pricing
67400,2,Pricing
67401,4,Delivery
67402,1,User Experience
67403,2,User Experience
67404,3,Product Quality
67405,1,Pricing
67406,1,Customer Service
67407,4,Pricing
67408,3,User Experience
67409,1,User Experience
67410,5,Pricing
67411,3,Customer Service
67412,3,Delivery
67413,1,Pricing
67414,5,Pricing
67415,3,Customer Service
67416,3,Product Quality
67417,5,Product Quality
67418,3,Customer Service
67419,4,Customer Service
67420,4,Customer Service
67421,3,Product Quality
67422,5,Delivery
67423,1,User Experience
67424,3,Delivery
67425,3,Pricing
67426,4,User Experience
67427,3,Product Quality
67428,5,User Experience
67429,2,Pricing
67430,4,Product Quality
67431,3,Product Quality
67432,1,User Experience
67433,3,Pricing
67434,1,User Experience
67435,5,Product Quality
67436,2,Delivery
67437,4,User Experience
67438,5,Product Quality
67439,4,Product Quality
67440,3,Pricing
67441,2,Pricing
67442,5,Delivery
67443,4,User Experience
67444,5,Delivery
67445,5,Pricing
67446,5,Customer Service
67447,2,Customer Service
67448,3,Product Quality
67449,1,User Experience
67450,4,Pricing
67451,1,Delivery
67452,5,Delivery
67453,1,Pricing
67454,4,Delivery
67455,2,Delivery
67456,1,Product Quality
67457,1,Customer Service
67458,1,Pricing
67459,2,Product Quality
67460,2,Product Quality
67461,3,Delivery
67462,1,User Experience
67463,5,Delivery
67464,1,Product Quality
67465,1,Product Quality
67466,1,Pricing
67467,2,Delivery
67468,4,Customer Service
67469,2,Customer Service
67470,1,User Experience
67471,1,Delivery
67472,1,Delivery
67473,1,Delivery
67474,1,Pricing
67475,4,User Experience
67476,3,User Experience
67477,4,User Experience
67478,2,Pricing
67479,2,Product Quality
67480,4,User Experience
67481,4,User Experience
67482,4,Pricing
67483,5,Delivery
67484,1,Product Quality
67485,5,Delivery
67486,3,Customer Service
67487,3,Delivery
67488,4,User Experience
67489,3,Pricing
67490,4,User Experience
67491,2,Customer Service
67492,2,Product Quality
67493,1,Product Quality
67494,4,Customer Service
67495,5,Product Quality
67496,3,User Experience
67497,5,User Experience
67498,3,Delivery
67499,1,Product Quality
67500,1,Customer Service
67501,2,Product Quality
67502,2,Delivery
67503,1,Product Quality
67504,5,Delivery
67505,2,Customer Service
67506,1,Customer Service
67507,3,Product Quality
67508,4,User Experience
67509,2,Customer Service
67510,3,Pricing
67511,3,Pricing
67512,4,Product Quality
67513,2,User Experience
67514,3,User Experience
67515,3,Delivery
67516,5,Product Quality
67517,2,Delivery
67518,3,Delivery
67519,2,Product Quality
67520,5,Pricing
67521,3,Delivery
67522,5,Delivery
67523,3,Customer Service
67524,2,Delivery
67525,3,Customer Service
67526,2,Pricing
67527,1,Customer Service
67528,1,Customer Service
67529,4,Delivery
67530,3,Customer Service
67531,3,Delivery
67532,1,User Experience
67533,5,Product Quality
67534,1,Customer Service
67535,2,Pricing
67536,3,Delivery
67537,3,Delivery
67538,3,Customer Service
67539,1,Customer Service
67540,2,User Experience
67541,1,Delivery
67542,4,User Experience
67543,1,Product Quality
67544,3,Pricing
67545,5,Product Quality
67546,4,User Experience
67547,1,Pricing
67548,5,Customer Service
67549,3,User Experience
67550,5,Delivery
67551,3,User Experience
67552,5,Customer Service
67553,2,Product Quality
